sep=,
"Architecture/PV (kW)","Architecture/Gen (kW)","Architecture/1kWh LI (#)","Architecture/Grid (kW)","Architecture/Converter (kW)","Architecture/Dispatch","Cost/NPC ($)","Cost/LCOE ($/kWh)","Cost/Operating cost ($/yr)","Cost/CAPEX ($)","System/Ren Frac (%)","System/Total Fuel (L/yr)","Project Economics/IRR (%)","Project Economics/Simple Payback (yr)","Gen/Hours","Gen/Production (kWh)","Gen/Fuel (L)","Gen/O&M Cost ($/yr)","Gen/Fuel Cost ($/yr)","PV/CAPEX","PV/Energy Production (kWh/yr)","1kWh LI/Auxiliary Load Percent (%)","1kWh LI/Autonomy (hr)","1kWh LI/Annual Throughput (kWh/yr)","1kWh LI/Nominal Capacity (kWh)","1kWh LI/Accessible Capacity (kWh)","Converter/Rectifier Mean Output (kW)","Converter/Inverter Mean Output (kW)","Grid/Energy Purchased (kWh)","Grid/Energy Sold (kWh)"
"25.2566319188145","110","53","999999","30.6482679268964","CC","225737","0.1519284","10563.63","89175.45","32.06428","7109.798","50.40744","2.193408","458","22628.27","7109.798","1511.4","3199.409","22730.97","46575.56","0","3.845144","9900.288","53.00011","45.05009","0.9483088","5.222433","55453","12301"
"25.9487337521733","110","49","999999","25.2283344356276","CC","225755.8","0.1507641","10720.04","87172.36","32.81459","7415.497","52.16788","2.112681","506","23137.59","7415.497","1669.8","3336.974","23353.86","47851.86","0","3.554944","8543.38","49.0001","41.65008","0.791617","5.187505","54684.13","13198.24"
"22.8057541455989","110","58","999999","29.2368739130642","CC","225761.1","0.1552922","10672.18","87796.24","29.97715","6976.71","51.60355","2.137681","442","22326.33","6976.71","1458.6","3139.52","20525.18","42055.91","0","4.207893","10240.74","58.00011","49.3001","0.9919511","4.898369","56418.89","9823.408"
"24.6342840708486","110","53","999999","31.6039290832122","CC","225775.1","0.1527925","10587.73","88902.03","31.48837","7096.444","50.63518","2.182597","453","22653.57","7096.444","1494.9","3193.4","22170.86","45427.89","0","3.845144","10146.7","53.00011","45.05009","0.9790922","5.156935","55657.54","11670.33"
"23.4624613327342","110","57","999999","31.4638747618373","CC","225812.7","0.1544679","10598.11","88805.38","30.46642","6980.348","50.71233","2.178885","435","22456.39","6980.348","1435.5","3141.157","21116.21","43266.94","0","4.135344","10585.38","57.00011","48.4501","1.034027","5.033715","56173.87","10449.38"
"24.2410683004489","110","51","999999","30.2026786323574","CC","225846.2","0.1531886","10691.8","87627.77","31.21532","7205.042","51.74563","2.131445","471","22818.97","7205.042","1554.3","3242.269","21816.96","44702.77","0","3.700044","9696.953","51.0001","43.35009","0.9339755","5.060631","55625.63","11410.67"
"22.1576641545466","110","52","999999","29.9513508914176","CC","225878.8","0.1561676","10825.86","85927.3","29.38038","7181.898","53.33569","2.061816","468","22770.03","7181.898","1544.4","3231.854","19941.9","40860.78","0","3.772594","9884.912","52.0001","44.20009","0.9529465","4.767772","56242.28","9251.333"
"22.0631162927188","110","54","999999","34.5056499677541","CC","225896.3","0.1563376","10689.43","87708.5","29.13221","7039.807","51.69384","2.133463","431","22773.87","7039.807","1422.3","3167.913","19856.8","40686.42","0","3.917694","11019.26","54.00011","45.90009","1.090278","4.874444","56436.04","9138.344"
"24.5882465731265","110","59","999999","31.6034767990502","CC","225940.9","0.153084","10487.74","90360.47","31.47359","6906.357","49.40583","2.242086","427","22273.86","6906.357","1409.1","3107.861","22129.42","45343","0","4.280443","10653.33","59.00012","50.1501","1.035488","5.201521","55962.38","11536.43"
"23.8114850142665","110","58","999999","27.0205491882939","CC","225963.4","0.1541825","10669.25","88036.5","31.0564","7045.078","51.3697","2.148534","459","22337.62","7045.078","1514.7","3170.285","21430.34","43910.57","0","4.207893","9480.228","58.00011","49.3001","0.8869037","4.959722","55821.87","10734.27"
"23.4337574930864","110","52","999999","31.6321378538465","CC","226042.3","0.1544741","10710.67","87580.02","30.41899","7165.372","51.76271","2.13075","460","22831.02","7165.372","1518","3224.417","21090.38","43214.01","0","3.772594","10114.56","52.0001","44.20009","0.9870365","4.98687","55929.72","10559.82"
"35.069706043731","110","56","999999","33.0887690044306","CC","226065.8","0.1395116","9791.244","99489.37","39.08034","6894.962","43.16707","2.597943","422","22307.46","6894.962","1392.6","3102.733","31562.74","64671.77","0","4.062794","10329.79","56.00011","47.60009","0.9884095","6.650576","54052.71","22712.65"
"21.7297868160745","110","50","999999","26.4881698868862","CC","226073.8","0.1568435","10989.78","84003.26","29.0899","7405.53","55.26326","1.983208","498","23226.38","7405.53","1643.4","3332.488","19556.81","40071.73","0","3.627494","9228.851","50.0001","42.50008","0.8720929","4.635864","55837.25","8865.355"
"23.3127289002329","110","59","999999","28.2082746896085","CC","226103.1","0.1550113","10667.88","88193.94","30.6065","6989.175","51.2153","2.15566","450","22248.12","6989.175","1485","3145.129","20981.46","42990.82","0","4.280443","9756.002","59.00012","50.1501","0.9190144","4.913959","56049.21","10197.91"
"23.0906221993797","110","58","999999","32.1818407142217","CC","226184.6","0.1551801","10616.77","88936.11","30.08271","6969.403","50.55322","2.186631","430","22491.9","6969.403","1419","3136.231","20781.56","42581.24","0","4.207893","10852.73","58.00011","49.3001","1.069215","5.010386","56339.02","10115.79"
"21.15","110","55","999999","23.3333333333333","CC","226203.8","0.1579909","11016.72","83785","28.70355","7316.057","55.47954","1.974765","494","22912.73","7316.057","1630.2","3292.226","19035","39002.55","0","3.990244","8781.145","55.00011","46.7501","0.7956181","4.484678","56049.75","8119.298"
"20.8717035043652","110","59","999999","28.8799051867673","CC","226258.1","0.1583328","10834.22","86198.51","28.18554","6988.782","53.01986","2.07545","444","22344.73","6988.782","1465.2","3144.952","18784.53","38489.35","0","4.280443","10370.79","59.00012","50.1501","1.003171","4.616739","57038.73","7906.621"
"25.744917896824","110","50","999999","21.4598390609024","CC","226276.9","0.1518051","10842.65","86108.38","32.60716","7504.983","53.09521","2.072673","526","23189.25","7504.983","1735.8","3377.243","23170.43","47476","0","3.627494","7722.952","50.0001","42.50008","0.6770526","5.039946","54516.38","12669.46"
"25.6079371795407","110","49","999999","26.932288421684","CC","226277.2","0.1516254","10744.55","87376.83","32.47136","7427.272","51.91586","2.124243","503","23236.63","7427.272","1659.9","3342.272","23047.14","47223.4","0","3.554944","8876.784","49.0001","41.65008","0.8351109","5.175347","54718","12806.32"
"24.4341394877057","110","60","999999","27.989096141728","CC","226284","0.1535806","10589.55","89387.45","31.61164","6960.528","50.16936","2.205069","449","22143.1","6960.528","1481.7","3132.238","21990.72","45058.81","0","4.352993","9623.667","60.00012","51.0001","0.9001792","5.064785","55801.23","11340.07"
"26.2250239816085","110","42","999999","30.6815036373249","CC","226304.5","0.1507831","10752.07","87306.98","32.94209","7562.224","52.05094","2.117314","510","23693.87","7562.224","1683","3403.001","23602.52","48361.36","0","3.047095","9071.292","42.00008","35.70007","0.8907801","5.304695","54159.16","13465.16"
"28.7321896902324","110","44","999999","33.322848991637","CC","226308.1","0.147372","10477.83","90855.83","34.77422","7405.385","49.04786","2.259448","481","23504.19","7405.385","1587.3","3332.423","25858.97","52984.81","0","3.192195","9679.783","44.00009","37.40007","0.9633342","5.729877","53975.75","16154.27"
"19.4097776065493","110","50","999999","24.8644627307913","CC","226308.7","0.1599977","11207.14","81428.14","26.84854","7463.608","58.13527","1.875955","506","23341.48","7463.608","1669.8","3358.624","17468.8","35793.42","0","3.627494","9182.882","50.0001","42.50008","0.8685825","4.280941","56696.37","6780.843"
