timestamp,ghi_w_m2,dni_w_m2,temp_amb_c,wind_speed_m_s
2021-05-20 07:00:00,422.52,527.53,33.25,1.72
2021-05-20 08:00:00,629.85,642.6,38.29,2.34
2021-05-20 09:00:00,805.17,718.94,40.59,2.73
2021-05-20 10:00:00,931.4,767.54,42.09,3.09
2021-05-20 11:00:00,992.05,809.97,43.16,3.42
2021-05-20 12:00:00,994.53,821.96,43.89,3.71
2021-05-20 13:00:00,929.75,778.69,44.24,3.94
2021-05-20 14:00:00,789.53,702.54,44.15,4.04
2021-05-20 15:00:00,612.97,628.63,43.71,3.97
2021-05-20 16:00:00,412.1,494.98,42.92,3.71
2021-05-20 17:00:00,208.45,291.78,41.55,3.1
2021-05-20 18:00:00,38.62,48.15,36.95,1.41
2021-05-20 19:00:00,0.0,0.0,33.52,1.38
2021-05-20 20:00:00,0.0,0.0,32.65,1.46
2021-05-20 21:00:00,0.0,0.0,31.74,1.46
2021-05-20 22:00:00,0.0,0.0,30.78,1.4
2021-05-20 23:00:00,0.0,0.0,29.64,1.26
2021-05-21 00:00:00,0.0,0.0,28.1,1.1
2021-05-21 01:00:00,0.0,0.0,27.02,0.99
2021-05-21 02:00:00,0.0,0.0,26.49,0.96
2021-05-21 03:00:00,0.0,0.0,25.85,1.02
2021-05-21 04:00:00,0.0,0.0,25.2,1.05
2021-05-21 05:00:00,41.75,8.27,25.44,1.1
2021-05-21 06:00:00,196.05,125.92,29.0,2.22
2021-05-21 07:00:00,377.9,260.97,32.24,2.14
2021-05-21 08:00:00,574.25,368.32,36.9,2.47
2021-05-21 09:00:00,740.33,397.16,40.64,3.06
2021-05-21 10:00:00,848.55,386.37,42.19,3.4
2021-05-21 11:00:00,819.55,294.7,43.48,3.61
2021-05-21 12:00:00,819.1,273.6,44.37,3.51
2021-05-21 13:00:00,642.78,216.57,45.04,3.17
2021-05-21 14:00:00,570.03,219.48,45.26,2.77
2021-05-21 15:00:00,423.98,148.17,44.8,2.45
2021-05-21 16:00:00,286.12,115.84,43.92,2.2
2021-05-21 17:00:00,150.75,51.25,42.13,1.64
2021-05-21 18:00:00,30.55,1.87,37.63,0.97
2021-05-21 19:00:00,0.0,0.0,35.06,1.08
2021-05-21 20:00:00,0.0,0.0,33.76,1.08
2021-05-21 21:00:00,0.0,0.0,32.56,1.06
2021-05-21 22:00:00,0.0,0.0,32.0,1.18
2021-05-21 23:00:00,0.0,0.0,31.62,1.22
2021-05-22 00:00:00,0.0,0.0,30.74,1.22
2021-05-22 01:00:00,0.0,0.0,29.77,1.22
2021-05-22 02:00:00,0.0,0.0,28.8,1.21
2021-05-22 03:00:00,0.0,0.0,27.83,1.19
2021-05-22 04:00:00,0.0,0.0,26.94,1.1
2021-05-22 05:00:00,35.75,2.21,27.25,1.34
2021-05-22 06:00:00,172.82,81.59,30.31,2.78
2021-05-22 07:00:00,351.4,207.62,33.33,3.08
2021-05-22 08:00:00,568.5,357.6,37.39,3.32
2021-05-22 09:00:00,756.4,468.94,40.82,2.6
2021-05-22 10:00:00,900.4,571.06,43.5,1.93
2021-05-22 11:00:00,924.2,518.45,45.05,2.02
2021-05-22 12:00:00,975.5,651.25,45.79,2.36
2021-05-22 13:00:00,903.88,585.58,46.1,2.51
2021-05-22 14:00:00,775.75,535.85,46.01,2.32
2021-05-22 15:00:00,596.4,449.46,45.51,2.15
2021-05-22 16:00:00,387.3,329.33,44.55,2.2
2021-05-22 17:00:00,187.25,145.32,42.92,2.08
2021-05-22 18:00:00,35.75,4.43,38.24,1.45
2021-05-22 19:00:00,0.0,0.0,36.25,2.18
2021-05-22 20:00:00,0.0,0.0,35.59,2.63
2021-05-22 21:00:00,0.0,0.0,34.41,2.52
2021-05-22 22:00:00,0.0,0.0,33.23,2.43
2021-05-22 23:00:00,0.0,0.0,32.12,2.4
2021-05-23 00:00:00,0.0,0.0,31.17,2.7
2021-05-23 01:00:00,0.0,0.0,30.37,3.21
2021-05-23 02:00:00,0.0,0.0,29.45,3.2
2021-05-23 03:00:00,0.0,0.0,28.36,3.26
2021-05-23 04:00:00,0.0,0.0,27.18,3.4
2021-05-23 05:00:00,38.8,7.7,26.3,3.68
2021-05-23 06:00:00,184.73,158.4,26.68,4.83
2021-05-23 07:00:00,383.77,342.96,28.16,5.29
2021-05-23 08:00:00,599.47,514.72,30.21,5.28
2021-05-23 09:00:00,795.15,631.68,32.38,4.97
2021-05-23 10:00:00,923.0,676.72,34.37,4.61
2021-05-23 11:00:00,992.28,753.77,35.97,4.3
2021-05-23 12:00:00,959.97,625.11,37.03,4.2
2021-05-23 13:00:00,904.72,607.2,37.55,4.22
2021-05-23 14:00:00,781.67,582.46,37.48,4.3
2021-05-23 15:00:00,610.58,523.12,37.06,4.35
2021-05-23 16:00:00,406.23,412.07,35.98,4.29
2021-05-23 17:00:00,204.65,259.15,34.43,4.12
2021-05-23 18:00:00,39.0,19.51,32.24,3.21
2021-05-23 19:00:00,0.0,0.0,29.6,2.23
2021-05-23 20:00:00,0.0,0.0,28.26,1.99
2021-05-23 21:00:00,0.0,0.0,27.16,1.66
2021-05-23 22:00:00,0.0,0.0,25.95,1.31
2021-05-23 23:00:00,0.0,0.0,24.93,1.13
2021-05-24 00:00:00,0.0,0.0,24.32,1.07
2021-05-24 01:00:00,0.0,0.0,23.89,1.09
2021-05-24 02:00:00,0.0,0.0,23.5,1.11
2021-05-24 03:00:00,0.0,0.0,23.11,1.12
2021-05-24 04:00:00,0.0,0.0,22.74,1.11
2021-05-24 05:00:00,37.2,3.61,23.44,1.1
2021-05-24 06:00:00,156.62,52.87,27.44,2.17
2021-05-24 07:00:00,329.83,103.4,30.93,2.15
2021-05-24 08:00:00,459.02,65.61,33.75,1.94
2021-05-24 09:00:00,634.03,160.94,35.28,1.59
2021-05-24 10:00:00,830.8,358.68,36.45,1.2
2021-05-24 11:00:00,907.7,483.52,37.5,0.71
2021-05-24 12:00:00,967.58,682.41,38.82,0.3
2021-05-24 13:00:00,902.15,649.24,39.75,0.6
2021-05-24 14:00:00,780.38,613.84,40.14,1.14
2021-05-24 15:00:00,608.03,534.93,39.99,1.61
2021-05-24 16:00:00,404.48,424.4,39.36,1.86
2021-05-24 17:00:00,207.27,288.13,38.18,1.72
2021-05-24 18:00:00,38.9,19.76,35.17,0.89
2021-05-24 19:00:00,0.0,0.0,34.41,0.63
2021-05-24 20:00:00,0.0,0.0,33.92,0.16
2021-05-24 21:00:00,0.0,0.0,32.4,0.6
2021-05-24 22:00:00,0.0,0.0,31.06,0.76
2021-05-24 23:00:00,0.0,0.0,29.95,0.73
2021-05-25 00:00:00,0.0,0.0,29.11,0.69
2021-05-25 01:00:00,0.0,0.0,28.45,0.68
2021-05-25 02:00:00,0.0,0.0,27.59,0.78
2021-05-25 03:00:00,0.0,0.0,26.38,1.0
2021-05-25 04:00:00,0.0,0.0,24.81,1.14
2021-05-25 05:00:00,40.4,14.34,24.63,1.34
2021-05-25 06:00:00,194.12,224.77,27.54,2.96
2021-05-25 07:00:00,397.67,405.93,29.96,3.38
2021-05-25 08:00:00,605.7,570.84,32.37,3.45
2021-05-25 09:00:00,786.03,669.83,34.23,3.54
2021-05-25 10:00:00,920.67,749.46,35.56,3.69
2021-05-25 11:00:00,984.88,815.67,36.8,3.7
2021-05-25 12:00:00,946.85,688.05,37.85,3.8
2021-05-25 13:00:00,864.5,603.95,38.56,4.04
2021-05-25 14:00:00,744.4,544.55,38.73,4.43
2021-05-25 15:00:00,572.4,457.41,38.32,5.01
2021-05-25 16:00:00,365.85,325.06,37.2,5.28
2021-05-25 17:00:00,175.48,149.36,35.72,5.05
2021-05-25 18:00:00,34.5,7.96,33.97,3.71
2021-05-25 19:00:00,0.0,0.0,31.43,2.22
2021-05-25 20:00:00,0.0,0.0,30.25,2.14
2021-05-25 21:00:00,0.0,0.0,29.35,2.18
2021-05-25 22:00:00,0.0,0.0,28.36,2.02
2021-05-25 23:00:00,0.0,0.0,27.31,1.7
2021-05-26 00:00:00,0.0,0.0,26.15,1.4
2021-05-26 01:00:00,0.0,0.0,25.05,1.26
2021-05-26 02:00:00,0.0,0.0,24.22,1.13
2021-05-26 03:00:00,0.0,0.0,23.49,1.02
2021-05-26 04:00:00,0.0,0.0,22.9,0.92
2021-05-26 05:00:00,47.47,97.9,23.5,0.81
2021-05-26 06:00:00,224.2,429.82,26.75,1.29
2021-05-26 07:00:00,436.52,619.72,30.35,1.01
2021-05-26 08:00:00,640.53,734.83,34.91,1.46
2021-05-26 09:00:00,811.53,814.06,36.89,1.77
2021-05-26 10:00:00,934.85,847.96,38.33,2.04
2021-05-26 11:00:00,1000.1,900.86,39.4,2.28
2021-05-26 12:00:00,980.67,822.36,40.08,2.52
2021-05-26 13:00:00,916.85,768.65,40.45,2.71
2021-05-26 14:00:00,792.3,711.55,40.38,2.89
2021-05-26 15:00:00,619.58,624.75,39.94,2.97
2021-05-26 16:00:00,418.15,520.22,39.06,2.91
2021-05-26 17:00:00,215.7,364.65,37.76,2.65
2021-05-26 18:00:00,44.2,75.05,34.31,1.25
2021-05-26 19:00:00,0.0,0.0,30.81,1.0
2021-05-26 20:00:00,0.0,0.0,30.14,1.06
2021-05-26 21:00:00,0.0,0.0,30.34,1.09
2021-05-26 22:00:00,0.0,0.0,30.75,0.91
2021-05-26 23:00:00,0.0,0.0,30.81,0.61
2021-05-27 00:00:00,0.0,0.0,30.73,0.33
2021-05-27 01:00:00,0.0,0.0,30.39,0.16
2021-05-27 02:00:00,0.0,0.0,29.88,0.25
2021-05-27 03:00:00,0.0,0.0,29.17,0.38
2021-05-27 04:00:00,0.0,0.0,28.33,0.56
2021-05-27 05:00:00,51.35,115.4,27.71,0.72
2021-05-27 06:00:00,229.15,429.31,29.39,0.85
2021-05-27 07:00:00,438.67,596.23,32.45,0.91
2021-05-27 08:00:00,638.75,689.77,37.34,0.94
2021-05-27 09:00:00,806.42,739.72,39.28,0.78
2021-05-27 10:00:00,928.1,772.89,40.76,0.95
2021-05-27 11:00:00,986.92,807.96,41.97,1.35
2021-05-27 12:00:00,972.58,751.42,42.76,1.73
2021-05-27 13:00:00,905.58,700.11,43.23,2.03
2021-05-27 14:00:00,781.15,651.39,43.26,2.22
2021-05-27 15:00:00,609.22,582.92,42.88,2.26
2021-05-27 16:00:00,406.85,464.97,42.08,2.17
2021-05-27 17:00:00,206.55,298.31,40.71,1.8
2021-05-27 18:00:00,41.8,37.83,36.68,0.88
2021-05-27 19:00:00,0.0,0.0,34.81,1.01
2021-05-27 20:00:00,0.0,0.0,33.95,1.01
2021-05-27 21:00:00,0.0,0.0,31.97,1.17
2021-05-27 22:00:00,0.0,0.0,29.78,1.14
2021-05-27 23:00:00,0.0,0.0,28.88,1.36
2021-05-28 00:00:00,0.0,0.0,28.37,1.54
2021-05-28 01:00:00,0.0,0.0,27.82,1.55
2021-05-28 02:00:00,0.0,0.0,27.18,1.46
2021-05-28 03:00:00,0.0,0.0,26.47,1.37
2021-05-28 04:00:00,0.0,0.0,25.67,1.29
2021-05-28 05:00:00,44.28,33.71,26.11,1.26
2021-05-28 06:00:00,210.4,287.63,29.58,2.17
2021-05-28 07:00:00,420.6,492.9,32.78,1.61
2021-05-28 08:00:00,628.25,630.69,37.16,2.15
2021-05-28 09:00:00,798.45,703.29,41.44,3.18
2021-05-28 10:00:00,920.2,743.64,43.49,3.29
2021-05-28 11:00:00,993.35,814.42,44.86,3.37
2021-05-28 12:00:00,1003.78,840.49,45.65,3.41
2021-05-28 13:00:00,937.3,782.84,45.91,3.31
2021-05-28 14:00:00,810.78,730.66,45.81,3.09
2021-05-28 15:00:00,635.17,655.52,45.32,2.98
2021-05-28 16:00:00,419.3,494.72,44.4,3.02
2021-05-28 17:00:00,206.43,290.54,42.88,2.95
2021-05-28 18:00:00,43.42,30.88,38.76,1.82
2021-05-28 19:00:00,0.0,0.0,35.32,1.82
2021-05-28 20:00:00,0.0,0.0,33.18,1.5
2021-05-28 21:00:00,0.0,0.0,31.4,1.31
2021-05-28 22:00:00,0.0,0.0,30.27,1.28
2021-05-28 23:00:00,0.0,0.0,29.24,1.31
2021-05-29 00:00:00,0.0,0.0,28.35,1.35
2021-05-29 01:00:00,0.0,0.0,27.58,1.4
2021-05-29 02:00:00,0.0,0.0,26.81,1.37
2021-05-29 03:00:00,0.0,0.0,25.92,1.22
2021-05-29 04:00:00,0.0,0.0,25.15,1.04
2021-05-29 05:00:00,45.62,7.69,25.83,0.81
2021-05-29 06:00:00,195.7,143.58,29.56,0.84
2021-05-29 07:00:00,401.05,325.85,32.59,0.25
2021-05-29 08:00:00,613.0,484.78,38.06,1.1
2021-05-29 09:00:00,800.53,623.34,40.99,1.89
2021-05-29 10:00:00,927.2,683.57,42.74,2.49
2021-05-29 11:00:00,994.47,746.38,43.95,2.91
2021-05-29 12:00:00,1004.22,794.64,44.75,3.2
2021-05-29 13:00:00,936.47,751.99,44.99,3.41
2021-05-29 14:00:00,811.72,704.29,44.8,3.51
2021-05-29 15:00:00,638.17,624.03,44.14,3.48
2021-05-29 16:00:00,433.17,508.52,43.05,3.28
2021-05-29 17:00:00,221.57,324.45,41.51,2.81
2021-05-29 18:00:00,48.58,48.56,37.18,1.25
2021-05-29 19:00:00,0.0,0.0,33.49,1.16
2021-05-29 20:00:00,0.0,0.0,32.22,1.15
2021-05-29 21:00:00,0.0,0.0,31.08,1.15
2021-05-29 22:00:00,0.0,0.0,29.98,1.19
2021-05-29 23:00:00,0.0,0.0,29.12,1.34
2021-05-30 00:00:00,0.0,0.0,28.49,1.55
2021-05-30 01:00:00,0.0,0.0,28.07,1.76
2021-05-30 02:00:00,0.0,0.0,27.35,1.72
2021-05-30 03:00:00,0.0,0.0,26.4,1.54
2021-05-30 04:00:00,0.0,0.0,25.51,1.39
2021-05-30 05:00:00,48.72,30.87,26.05,1.34
2021-05-30 06:00:00,217.02,239.97,29.66,2.37
2021-05-30 07:00:00,419.08,409.42,33.31,2.33
2021-05-30 08:00:00,622.53,546.42,37.61,2.35
2021-05-30 09:00:00,797.67,646.06,39.91,1.87
2021-05-30 10:00:00,934.2,712.33,41.64,1.6
2021-05-30 11:00:00,998.53,788.8,42.94,1.69
2021-05-30 12:00:00,994.12,732.11,43.85,2.02
2021-05-30 13:00:00,918.78,681.42,44.25,2.42
2021-05-30 14:00:00,785.38,612.54,44.13,2.83
2021-05-30 15:00:00,608.15,521.1,43.43,3.14
2021-05-30 16:00:00,403.42,390.44,42.23,3.21
2021-05-30 17:00:00,201.38,223.33,40.53,3.09
2021-05-30 18:00:00,44.97,22.95,37.97,2.34
2021-05-30 19:00:00,0.0,0.0,35.21,2.08
2021-05-30 20:00:00,0.0,0.0,33.42,1.96
2021-05-30 21:00:00,0.0,0.0,32.23,1.87
2021-05-30 22:00:00,0.0,0.0,31.29,1.82
2021-05-30 23:00:00,0.0,0.0,30.76,1.81
2021-05-31 00:00:00,0.0,0.0,30.32,1.79
2021-05-31 01:00:00,0.0,0.0,28.88,1.62
2021-05-31 02:00:00,0.0,0.0,27.95,1.66
2021-05-31 03:00:00,0.0,0.0,27.06,1.57
2021-05-31 04:00:00,0.0,0.0,26.26,1.46
2021-05-31 05:00:00,44.92,12.52,26.61,1.66
2021-05-31 06:00:00,197.2,179.81,28.96,2.37
2021-05-31 07:00:00,401.35,364.36,32.89,2.58
2021-05-31 08:00:00,607.8,509.66,36.86,3.11
2021-05-31 09:00:00,785.0,594.34,38.92,2.87
2021-05-31 10:00:00,915.38,673.93,40.43,2.92
2021-05-31 11:00:00,987.05,717.06,41.55,3.21
2021-05-31 12:00:00,1012.8,850.77,42.25,3.56
2021-05-31 13:00:00,949.45,832.74,42.55,3.81
2021-05-31 14:00:00,826.9,776.98,42.43,3.87
2021-05-31 15:00:00,657.7,723.51,41.9,3.76
2021-05-31 16:00:00,452.3,603.3,41.01,3.56
2021-05-31 17:00:00,236.25,407.3,39.66,3.24
2021-05-31 18:00:00,54.25,91.79,36.28,1.73
2021-05-31 19:00:00,0.0,0.0,32.27,1.43
2021-05-31 20:00:00,0.0,0.0,31.13,1.47
2021-05-31 21:00:00,0.0,0.0,30.12,1.43
2021-05-31 22:00:00,0.0,0.0,29.21,1.37
2021-05-31 23:00:00,0.0,0.0,28.38,1.28
2021-06-01 00:00:00,0.0,0.0,27.7,1.21
2021-06-01 01:00:00,0.0,0.0,27.14,1.17
2021-06-01 02:00:00,0.0,0.0,26.61,1.16
2021-06-01 03:00:00,0.0,0.0,26.15,1.15
2021-06-01 04:00:00,0.0,0.0,25.68,1.13
2021-06-01 05:00:00,49.85,32.76,26.41,1.08
2021-06-01 06:00:00,219.15,269.57,30.36,1.78
2021-06-01 07:00:00,431.95,471.08,33.51,0.91
2021-06-01 08:00:00,639.12,604.84,38.48,1.11
2021-06-01 09:00:00,813.58,695.45,41.19,1.5
2021-06-01 10:00:00,941.88,739.68,42.8,1.83
2021-06-01 11:00:00,1005.62,772.49,44.02,2.14
2021-06-01 12:00:00,997.0,730.88,44.73,2.38
2021-06-01 13:00:00,932.35,699.9,45.1,2.61
2021-06-01 14:00:00,803.55,652.49,45.07,2.82
2021-06-01 15:00:00,629.2,572.5,44.55,2.95
2021-06-01 16:00:00,422.45,440.9,43.59,2.9
2021-06-01 17:00:00,211.9,245.01,42.09,2.61
2021-06-01 18:00:00,48.62,25.62,37.93,1.36
2021-06-01 19:00:00,0.0,0.0,34.41,1.46
2021-06-01 20:00:00,0.0,0.0,33.2,1.62
2021-06-01 21:00:00,0.0,0.0,32.03,1.65
2021-06-01 22:00:00,0.0,0.0,31.1,1.76
2021-06-01 23:00:00,0.0,0.0,30.52,1.91
2021-06-02 00:00:00,0.0,0.0,29.34,1.8
2021-06-02 01:00:00,0.0,0.0,28.19,1.64
2021-06-02 02:00:00,0.0,0.0,27.02,1.38
2021-06-02 03:00:00,0.0,0.0,25.94,1.15
2021-06-02 04:00:00,0.0,0.0,25.41,0.97
2021-06-02 05:00:00,46.4,10.79,26.35,0.79
2021-06-02 06:00:00,199.35,168.5,30.01,1.12
2021-06-02 07:00:00,410.4,378.36,32.75,1.24
2021-06-02 08:00:00,611.4,491.79,37.69,1.74
2021-06-02 09:00:00,785.83,563.1,40.36,2.26
2021-06-02 10:00:00,912.17,614.72,41.78,2.45
2021-06-02 11:00:00,981.22,653.05,42.86,2.57
2021-06-02 12:00:00,1007.15,814.56,43.54,2.84
2021-06-02 13:00:00,937.38,735.5,43.84,3.12
2021-06-02 14:00:00,808.85,676.97,43.72,3.33
2021-06-02 15:00:00,633.75,590.03,43.09,3.53
2021-06-02 16:00:00,428.48,454.87,41.97,3.68
2021-06-02 17:00:00,218.9,264.41,40.3,3.71
2021-06-02 18:00:00,50.95,33.01,37.74,3.02
2021-06-02 19:00:00,0.0,0.0,34.79,2.6
2021-06-02 20:00:00,0.0,0.0,33.43,2.93
2021-06-02 21:00:00,0.0,0.0,32.23,2.89
2021-06-02 22:00:00,0.0,0.0,31.03,2.56
2021-06-02 23:00:00,0.0,0.0,29.92,2.35
2021-06-03 00:00:00,0.0,0.0,28.87,2.1
2021-06-03 01:00:00,0.0,0.0,27.97,1.93
2021-06-03 02:00:00,0.0,0.0,27.14,1.82
2021-06-03 03:00:00,0.0,0.0,26.37,1.75
2021-06-03 04:00:00,0.0,0.0,25.66,1.71
2021-06-03 05:00:00,52.53,49.91,26.03,2.09
2021-06-03 06:00:00,225.27,318.82,28.1,2.69
2021-06-03 07:00:00,435.48,498.5,32.06,3.39
2021-06-03 08:00:00,639.72,612.14,35.0,3.6
2021-06-03 09:00:00,811.88,682.07,36.97,3.59
2021-06-03 10:00:00,936.65,724.75,38.66,3.65
2021-06-03 11:00:00,997.08,744.39,40.02,3.7
2021-06-03 12:00:00,989.03,727.43,41.03,3.65
2021-06-03 13:00:00,917.33,646.85,41.59,3.61
2021-06-03 14:00:00,780.45,586.87,41.71,3.73
2021-06-03 15:00:00,607.97,508.65,41.24,3.8
2021-06-03 16:00:00,408.8,398.02,40.2,3.72
2021-06-03 17:00:00,207.6,225.57,38.7,3.51
2021-06-03 18:00:00,49.75,27.69,36.28,2.49
2021-06-03 19:00:00,0.0,0.0,33.06,1.79
2021-06-03 20:00:00,0.0,0.0,31.84,1.79
2021-06-03 21:00:00,0.0,0.0,30.79,1.76
2021-06-03 22:00:00,0.0,0.0,29.83,1.73
2021-06-03 23:00:00,0.0,0.0,28.86,1.69
2021-06-04 00:00:00,0.0,0.0,27.99,1.66
2021-06-04 01:00:00,0.0,0.0,27.17,1.64
2021-06-04 02:00:00,0.0,0.0,26.39,1.63
2021-06-04 03:00:00,0.0,0.0,25.65,1.57
2021-06-04 04:00:00,0.0,0.0,25.01,1.49
2021-06-04 05:00:00,49.88,33.71,25.62,1.65
2021-06-04 06:00:00,214.1,261.25,28.27,2.49
2021-06-04 07:00:00,419.15,432.29,31.92,2.26
2021-06-04 08:00:00,619.55,553.57,36.18,2.96
2021-06-04 09:00:00,789.4,615.91,38.1,3.08
2021-06-04 10:00:00,911.97,646.35,39.57,3.22
2021-06-04 11:00:00,975.75,669.88,40.69,3.32
2021-06-04 12:00:00,1003.38,790.11,41.45,3.35
2021-06-04 13:00:00,932.85,725.26,41.92,3.44
2021-06-04 14:00:00,802.47,652.75,41.85,3.59
2021-06-04 15:00:00,624.05,549.55,41.3,3.68
2021-06-04 16:00:00,416.83,411.59,40.3,3.59
2021-06-04 17:00:00,209.57,222.43,38.95,3.27
2021-06-04 18:00:00,50.3,24.3,36.28,1.97
2021-06-04 19:00:00,0.0,0.0,32.72,1.56
2021-06-04 20:00:00,0.0,0.0,31.81,1.72
2021-06-04 21:00:00,0.0,0.0,31.15,1.79
2021-06-04 22:00:00,0.0,0.0,30.42,1.8
2021-06-04 23:00:00,0.0,0.0,29.51,1.77
2021-06-05 00:00:00,0.0,0.0,28.57,1.71
2021-06-05 01:00:00,0.0,0.0,27.59,1.62
2021-06-05 02:00:00,0.0,0.0,26.63,1.49
2021-06-05 03:00:00,0.0,0.0,25.7,1.37
2021-06-05 04:00:00,0.0,0.0,24.98,1.35
2021-06-05 05:00:00,46.72,11.61,25.88,1.58
2021-06-05 06:00:00,196.25,165.48,28.97,2.69
2021-06-05 07:00:00,397.65,332.41,32.52,2.65
2021-06-05 08:00:00,600.62,454.98,37.18,3.15
2021-06-05 09:00:00,775.15,539.8,39.25,3.08
2021-06-05 10:00:00,903.78,581.65,40.77,3.16
2021-06-05 11:00:00,971.35,628.34,41.91,3.32
2021-06-05 12:00:00,987.28,711.61,42.73,3.5
2021-06-05 13:00:00,919.08,643.11,43.08,3.71
2021-06-05 14:00:00,795.58,604.06,42.96,3.9
2021-06-05 15:00:00,628.75,556.1,42.38,3.93
2021-06-05 16:00:00,434.4,483.67,41.43,3.83
2021-06-05 17:00:00,232.1,343.47,39.98,3.64
2021-06-05 18:00:00,59.55,91.4,37.27,2.48
2021-06-05 19:00:00,0.0,0.0,33.96,2.03
2021-06-05 20:00:00,0.0,0.0,32.66,2.14
2021-06-05 21:00:00,0.0,0.0,31.45,2.05
2021-06-05 22:00:00,0.0,0.0,30.35,1.93
2021-06-05 23:00:00,0.0,0.0,29.33,1.83
2021-06-06 00:00:00,0.0,0.0,28.31,1.67
2021-06-06 01:00:00,0.0,0.0,27.32,1.54
2021-06-06 02:00:00,0.0,0.0,26.39,1.47
2021-06-06 03:00:00,0.0,0.0,25.58,1.44
2021-06-06 04:00:00,0.0,0.0,24.95,1.46
2021-06-06 05:00:00,62.47,159.73,25.51,1.71
2021-06-06 06:00:00,249.75,498.38,27.93,2.56
2021-06-06 07:00:00,462.08,659.26,31.43,2.45
2021-06-06 08:00:00,662.72,751.3,36.19,2.93
2021-06-06 09:00:00,830.72,801.92,38.45,2.79
2021-06-06 10:00:00,955.62,843.42,39.78,3.02
2021-06-06 11:00:00,1011.6,878.97,40.74,3.39
2021-06-06 12:00:00,1005.8,814.06,41.4,3.61
2021-06-06 13:00:00,933.47,725.31,41.72,3.73
2021-06-06 14:00:00,804.83,649.31,41.62,3.81
2021-06-06 15:00:00,628.03,558.62,41.05,3.87
2021-06-06 16:00:00,425.92,445.68,40.0,3.83
2021-06-06 17:00:00,224.5,301.86,38.54,3.68
2021-06-06 18:00:00,56.03,56.85,36.19,2.72
2021-06-06 19:00:00,0.0,0.0,32.98,1.97
2021-06-06 20:00:00,0.0,0.0,31.79,2.09
2021-06-06 21:00:00,0.0,0.0,30.8,2.24
2021-06-06 22:00:00,0.0,0.0,29.82,2.35
2021-06-06 23:00:00,0.0,0.0,28.78,2.25
2021-06-07 00:00:00,0.0,0.0,27.77,2.0
2021-06-07 01:00:00,0.0,0.0,26.83,1.8
2021-06-07 02:00:00,0.0,0.0,25.98,1.65
2021-06-07 03:00:00,0.0,0.0,25.15,1.53
2021-06-07 04:00:00,0.0,0.0,24.4,1.46
2021-06-07 05:00:00,53.62,108.47,24.9,1.77
2021-06-07 06:00:00,224.2,404.46,27.27,2.57
2021-06-07 07:00:00,431.35,570.26,31.36,2.86
2021-06-07 08:00:00,631.83,694.5,34.68,3.66
2021-06-07 09:00:00,804.33,765.79,36.42,3.9
2021-06-07 10:00:00,930.25,813.28,37.96,4.09
2021-06-07 11:00:00,999.58,901.6,39.27,4.26
2021-06-07 12:00:00,997.15,863.53,40.15,4.34
2021-06-07 13:00:00,935.35,830.62,40.57,4.36
2021-06-07 14:00:00,814.42,778.42,40.56,4.31
2021-06-07 15:00:00,646.1,696.09,40.06,4.15
2021-06-07 16:00:00,448.38,609.1,39.13,3.95
2021-06-07 17:00:00,242.8,469.18,37.78,3.64
2021-06-07 18:00:00,63.28,174.88,35.22,2.28
2021-06-07 19:00:00,0.0,0.0,31.25,1.52
2021-06-07 20:00:00,0.0,0.0,29.97,1.55
2021-06-07 21:00:00,0.0,0.0,29.0,1.54
2021-06-07 22:00:00,0.0,0.0,28.1,1.51
2021-06-07 23:00:00,0.0,0.0,27.24,1.49
2021-06-08 00:00:00,0.0,0.0,26.38,1.45
2021-06-08 01:00:00,0.0,0.0,25.56,1.42
2021-06-08 02:00:00,0.0,0.0,24.81,1.44
2021-06-08 03:00:00,0.0,0.0,24.06,1.46
2021-06-08 04:00:00,0.0,0.0,23.29,1.42
2021-06-08 05:00:00,61.53,188.77,23.98,1.5
2021-06-08 06:00:00,246.07,531.6,26.86,2.15
2021-06-08 07:00:00,456.62,686.58,30.44,1.59
2021-06-08 08:00:00,655.83,794.77,35.43,2.15
2021-06-08 09:00:00,822.85,839.97,37.95,2.67
2021-06-08 10:00:00,951.85,893.3,39.55,3.17
2021-06-08 11:00:00,1013.83,950.2,40.75,3.59
2021-06-08 12:00:00,972.15,734.81,41.51,3.9
2021-06-08 13:00:00,904.97,709.65,41.79,4.14
2021-06-08 14:00:00,760.8,603.38,41.78,4.23
2021-06-08 15:00:00,560.17,405.52,41.32,4.08
2021-06-08 16:00:00,366.9,222.35,40.48,3.76
2021-06-08 17:00:00,198.4,173.93,39.19,3.29
2021-06-08 18:00:00,51.58,57.51,35.73,1.61
2021-06-08 19:00:00,0.0,0.0,31.44,1.2
2021-06-08 20:00:00,0.0,0.0,30.15,1.16
2021-06-08 21:00:00,0.0,0.0,29.21,1.14
2021-06-08 22:00:00,0.0,0.0,28.34,1.13
2021-06-08 23:00:00,0.0,0.0,27.47,1.18
2021-06-09 00:00:00,0.0,0.0,26.7,1.28
2021-06-09 01:00:00,0.0,0.0,26.17,1.42
2021-06-09 02:00:00,0.0,0.0,25.71,1.55
2021-06-09 03:00:00,0.0,0.0,25.29,1.62
2021-06-09 04:00:00,0.0,0.0,24.68,1.57
2021-06-09 05:00:00,46.95,55.93,25.52,1.61
2021-06-09 06:00:00,201.43,311.45,28.77,2.46
2021-06-09 07:00:00,400.55,496.76,32.26,2.1
